reviewerID,asin,reviewerName,helpful,reviewText,overall,summary,unixReviewTime,reviewTime,day_diff,helpful_yes,total_vote
A3HSTKNVHMDRTP,B007WTAJTO,DONNA COOPER,"[0, 0]",Am using this as additional storage on my new Surface Pro.  Works great and seems fast enough for my needs!!!,5.0,Fast enougth for my Surface Pro,1375660800,2013-05-08,579,0,0
A1NMEZC5L0326W,B007WTAJTO,Donna Deems,"[0, 0]","It's a memory card, what can you say?  It was a good value, and has held up its end of the deal.",5.0,MicroSD Card,1384646400,2013-11-17,386,0,0
AXX6LD62OHW51,B007WTAJTO,Don N.,"[0, 0]","I am using this in a Samsung Series 7 developer build tablet to expand its hard drive capacity (only comes with 64gb SSD). It has worked great so far, and I have been able to install and run software from this SDHC.",5.0,Works great for how I'm using it,1390694400,2014-01-26,316,0,0
A3SPYEFINITH9E,B007WTAJTO,Don Strong,"[0, 0]","I have Only Filled this one time, and that was over 140 pictures @1080, and 4 videos to boot...This Holds Plenty of Pictures",5.0,Great,1369094400,2013-05-21,566,0,0
A3MCDY9ZWZ1TVQ,B007WTAJTO,dorian,"[0, 0]","Using it in my HTC inspire and so far no problems had to format it though, the card is fast and works really well. I'm considering buying one for my tablet.",5.0,love it,1385942400,2013-02-12,664,0,0
A3Q0K57TNNRGON,B007WTAJTO,Doru Nica,"[0, 0]","Works good with Nokia Lumia 822. Has plenty of space for music, pictures and especially for movies at high resolution.",5.0,Good card,1401667200,2014-02-06,305,0,0
ADQPFP62FHE8A,B007WTAJTO,doubleeagle,"[0, 0]",Just dropped right into the phone with no proble.  Disk works great and give me plenty of room for storage.,4.0,San Disk,1363651200,2013-03-19,629,0,0
A8KH1V8ULTE6C,B007WTAJTO,Doug Adam Jr.,"[0, 0]","As usual, SanDisk does not disappoint. The speed is incredible, as is the price. Although you can get a variety of different manufacturers, none are as reliable as this one.",5.0,Perfect Upgrade,1377302400,2013-08-24,471,0,0
A2IZLTEVKGMLQ0,B007WTAJTO,Doug,"[0, 0]","Works, works perfectly, super cheap... what's not to love?  There are tons of choices and this really does very well at transfer speeds and doubles (or more) your portable space.  Couldn't be happier.",5.0,No complaints,1382832000,2013-10-27,407,0,0
A3IHNNJIXQ4IBS,B007WTAJTO,Doug,"[0, 0]",Work well with my android phone.  And came at a good price.  No problems whatsoever.  I would highly recommend these to anyone.,5.0,Good memory cards.,1375660800,2013-05-08,579,0,0
A2GIYUODCRIYO7,B007WTAJTO,Douglas Johnston,"[0, 0]","Great for HD video or high definition cameras, or long-term time-lapse photography projects. Very pleased and would recommend it to others.",5.0,Ultra fast and huge capacity for such a tiny card,1391644800,2014-06-02,189,0,0
A2TWLGY9P6J5SP,B007WTAJTO,Douglas P.,"[0, 0]","These SanDisk Ultra microSDHC Class 10 cards work great in my Samsung Galaxy Note 8 tablet and my Samsung Galaxy S3 phones. I've also used them in non-smart phones, and they work just as well. Fast write/read speeds are HIGHLY recommended to get the best experience from your gadgets and devices, especially when taking pictures/videos, viewing/editing them, opening/editing files, etc. SanDisk has come a long way in terms of quality and performance, and I would not hesitate to buy more of their cards.",5.0,Great Price for very fast performance,1369180800,2013-05-22,565,0,0
A3R1LZMZN1BD5U,B007WTAJTO,"Doug Scott ""GRI, Realtor""","[0, 0]","For its size, this little disk is absolutely amazing. It does everything as advertised and then some. I will buy more of these disks",5.0,A great little SanDisk,1401494400,2014-05-31,191,0,0
A21AGISWCFINL,B007WTAJTO,Doug See,"[0, 0]",I bought 2 of these one for my phone and the opther for my tablet. you cannever have enough memory,5.0,Bought 2 for a reason,1402099200,2014-07-06,155,0,0
A2DVOBMN9Z900H,B007WTAJTO,"D. POWERS ""Scoutmapper""","[0, 0]",great value and works perfectly.,5.0,yes.,1403740800,2014-06-26,165,0,0
A31E8SJGJJZGL9,B007WTAJTO,dragon,"[0, 0]",SD is always reliable and top of the line quality. I will always buy SD and none other. Great buy.,5.0,Great product,1370304000,2013-04-06,611,0,0
A3LOQX3SFK539H,B007WTAJTO,Dragontron11,"[0, 0]","Im using this on my HTC Inspire 4G works well, copies extremely fast, and no lag on Video Camera App. Worked right out of the box when installed in my HTC and can now enjoy HD Video instead of pixelated youtube quality. SD Card Adapter works too; no problems. Extremely recommend for such an affordable yet genuine Micro SD Card.",5.0,So Much Space For My Android,1367712000,2013-05-05,582,0,0
A2QI2JHSIQ3SN3,B007WTAJTO,Drake Johnson,"[0, 0]",Still amazes me how small this hardware is with such a large amount of storage.  SanDisk is a leader in solid state memory.  I am happy with the reliability and speed of this product and would recommend it to anyone.p.s. The only issue I have with SanDisk is the normally high price; however I got this on sale so I am happy with what I paid.,5.0,Works great..,1356307200,2012-12-24,714,0,0
AI7OO4P5IKZ5I,B007WTAJTO,DRATER,"[0, 0]","I bought this SanDisk Ultra 32gb micro SD class 10 card for my GoPro Hero 3 camera. It is able to store all my 1080p HD video, as well as .5 second time lapse still photos. I've never had a SanDisk memory card fail on me. This is a quality product!",5.0,Works as expected,1390003200,2014-01-18,324,0,0
A2M31P8RCDG3S3,B007WTAJTO,DrBill,"[0, 0]",Works great in the GO PRO. too big for my PC to recognize it in the adapter  though with Windows XP. Have not tried 8 yet.,5.0,Used in my Go Pro Siver...,1387929600,2013-12-25,348,0,0
ALGPGCHQC97JG,B007WTAJTO,Dr. Conspiracy,"[0, 0]","There's not a lot one can say about a micro SD card. This one has this cool red stripe on it. It's Class 10, making it fast. It works. 'Nuff said.My application was for mounting in a Microsoft Surface RT tablet. I encrypted it with BitLocker to be safe. No problems.",5.0,What can you say?,1386979200,2013-12-14,359,0,0
A3FGBYFE2AW26D,B007WTAJTO,"Dr. Curmudgeon ""Doctor of misanthropy""","[1, 2]","Start at four stars.Plus one star, because it's FINALLY a 128GB SD card.  I have been longing for this for quite some time.Minus one star because its performance is spotty.  I've been using one in a Surface Pro for a couple months now, and while the write speeds will peak at a sustained 15MB/sec, it often slows to 1 or 2, even in the middle of a large file copy.  I assume that's due to typical flash memory erase cycles or something, but I can't imagine it would be at all reliable for recording video to in your phone.In the end, I like it well enough to get two, but it's really only good for mass storage with low bandwidth requirements.",4.0,Plusses and minuses,1399593600,2014-09-05,94,1,2
A2RJ0Y240CU6UN,B007WTAJTO,"DrD9494 ""Dr D""","[0, 0]",It works in my Note 2 smart phone. I don't think there is much else you can say about it.,4.0,It Works,1377820800,2013-08-30,465,0,0
A63MK7CF9BCN0,B007WTAJTO,Dr. Ed,"[0, 0]","Bought this to add memory to a 16 gig Samsung Gallaxy 3.Easy to install, and was recognized right away by the phone without need to format.Note; the SD to micro-SD adapter that ships with it, is a little tight.When I mounted the memory card in the adapter, It was tight, and very hard to remove, the first 6-7 times.",5.0,SanDisk Ultra 32 gig - fast little card,1369699200,2013-05-28,559,0,0
A8F3F16CJDB70,B007WTAJTO,Dre,"[0, 0]",this card works fine with my huawei. my phone recognized it and loaded it with problems. i'm satisfied with this purchase.,5.0,it works,1381276800,2013-09-10,454,0,0
A1HNZA4L2L55O5,B007WTAJTO,Drew Davis,"[0, 0]",I'm using this on my gopro.  I find that my new issue is not filling up the memory but running out of battery!  Thanks again!,5.0,Perfect.,1389830400,2014-01-16,326,0,0
A2JXM4W2SRFW6K,B007WTAJTO,"drewzhrodague ""http://www.zhrodague.net""","[0, 0]","This worked great in my Samsung Galaxy S4 - plenty of storage for photos, video, and I'm not sure what else to use it for yet.",5.0,Works great,1372982400,2013-05-07,580,0,0
A3RB9OB1V6F60E,B007WTAJTO,Dr Julian,"[0, 0]",It is ok for the price...but occasionally it has to be removed and reinserted or the device reports &#34;no card installed&#34; I think the contacts on these are a little flaky.,4.0,Works...but,1399420800,2014-07-05,156,0,0
A3RR2P5IS3DGPR,B007WTAJTO,"Dr. M. A. Dixon ""hyper-observant""","[0, 0]",I just popped this in mySamsung Galaxy S III/S3 GT-I9300 Factory Unlocked Phone - International Version (Pebble Blue)and it works great!  I did not have to format or it or anything.,5.0,works great in my Galaxy s3 without formatting or anything,1354233600,2012-11-30,738,0,0
A21RU23FMI0XSS,B007WTAJTO,"D. R. Norris ""Cowgirl n Indian""","[0, 0]","why worry about the packaging.  THis was the best I could find at the time for a name brand class 10 micro sdhc card.  Came with basic packaging and  a full SD card to adapt, which is what I needed.Works great, speed tests show excellent speed for video recording.",5.0,The best deal I could find at the time for a CLASS 10 16 GB,1357430400,2013-06-01,555,0,0
A1SKUPJSY3IJ0T,B007WTAJTO,"D. Roberts ""anoldhippy""","[0, 0]","I have a lot of memory cards for a variety of digiral devices. This is the smallest memory device I have ever owned and 32 GB of storage, that's outrageous...",5.0,WOW,1360886400,2013-02-15,661,0,0
A20RSO8H7Z772Y,B007WTAJTO,droid owner,"[0, 0]","They wanted $99 for a 64GB micro SD at best buy.  I've put movies, music, SQL Server databases, and files on this card and everything is working great!",5.0,Works great and good price,1370476800,2013-06-06,550,0,0
A89KFHDR7CQM6,B007WTAJTO,Dromedary,"[0, 0]","I bought three of these for my android phones,Mortorola Admiral and LG Optimus Elite. Easy installation and works as described.",5.0,Good purchase,1359590400,2013-01-31,676,0,0
A1V74J86OC5N8H,B007WTAJTO,D. Ron,"[0, 0]","it's 128gb, what more needs to be said?  I stuck it in my Surface Pro as additional storage space and it does just that, no problems.",5.0,128GB,1403222400,2014-06-20,171,0,0
A2TN6CYBP77PWJ,B007WTAJTO,Dr. Pep,"[1, 2]","With a USB 3.0 card reader, CrystalDiskMark shows blazing fast 47MB/s read but disappointingly slow 13MB/s write speed. So you can pretty much forget about reliable 1080P video recording.Update: It is correct that write speed great than 10MB/s is enough for 1080P recording. I need to clarify that the card is very slow when UHS-1 is not enabled. The read/write speeds drop to 13.3/7.9 MB/s. For devices that are a few years old such as Canon T2i which does not support UHS, 1080P recording may not be reliable. This card is classified as ""class 10,"" it should support sustained write speed of at least 10MB/s without UHS. It fails my test, as observed by other reviewers as well.",2.0,"Fast Read, Slooooow Write :(",1378857600,2013-11-09,394,1,2
A25X0R6758CLWJ,B007WTAJTO,Dr.Poonchai Chitanuntavitaya,"[0, 0]","I have rip music from SACD and DSD to put on this microSD and it can playback smoothly on FiioX3 Digital Audio player, no matter how big the file is.",5.0,Use this with Fiio X3 and it is so fast transfer,1387497600,2013-12-20,353,0,0
ARPFSELU5P28A,B007WTAJTO,DrRadar,"[0, 0]",I bought these for my kids tablets and for their action cameras. They work in those 2 devices. Some other devices seem to like the slower cards.,4.0,They work if the device handles it.,1393286400,2014-02-25,286,0,0
AAMB5EMKAFBEN,B007WTAJTO,Dr. R. W. Kwesi Davis,"[0, 0]",very nice,4.0,Four Stars,1404172800,2014-01-07,335,0,0
A3BT7FWVC6G,B007WTAJTO,drunaus1,"[0, 0]","A must for any device when u need extra space, adapter allows easy transfer of info such as pictures, music or documents",5.0,A must,1367712000,2013-05-05,582,0,0
A2E14NOH1FNET5,B007WTAJTO,D. R. Ward,"[0, 0]",Bought for android tablet. The best part of Android is adding these. Works great own 4 of these!,5.0,The best part of Android is adding these,1404604800,2014-06-07,184,0,0
A3CIKW563C838R,B007WTAJTO,DrXtian,"[1, 1]","Well since 16 GB is not enought for me I purchased this one specifically for my Samsung Galaxy Note 2 (Which by the way is far better than the iphone 5)... I have both so I can compare and I am not trolling... In any caseThe SanDisk 64gb works perfectly with the Note 2. I transferred the original info from my previous 16 gb sdcard to this in a heart beat. Now I have movies, music everything. Works Great.Dont understand how people can rate it with a 1... Product works as described 5/5",5.0,Works Great - Samsung Galaxy  Note 2,1353024000,2012-11-16,752,1,1
A2I7378BV33SWO,B007WTAJTO,Dr. XYZ,"[0, 0]","Works great in my modern phone and tablet. However I was unable to use it on my PC's SD card reader. It appears the older card readers are not compatible with Class 10 as both my new cards could not be written to without the operating system (Win7) reporting write errors.I probably should blame the card reader, but it never failed me until trying to write to this card.",4.0,I had a comptibility issue.,1386979200,2013-12-14,359,0,0
